tabelog_site,restaurant_name,rating,rating_users,save_users,main_genre,address_region,address_locality,address_street,closest_station,lunch_budget,dinner_budget,review_lunch_budget,review_dinner_budget,award_medals,award_selections,award_kamiawa,genre,transportation,closed_dates,opening_hrs,reservation_status,payment_methods,no_of_seats,official_website,social_account,opening_date,remarks,branches,lat,lng,image,name,price_range,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,prev_rating,prev_rating_users,prev_save_users
https://tabelog.com/kagawa/A3701/A370103/37000602/,地中カフェ（チチュウカフェ）,3.45,172,2040,カフェ,香川県,-,香川郡直島町3449-1 地中美術館内,,,,"￥1,000～￥1,999",,,,,カフェ、サンドイッチ,車,月曜日,"火・水・木・金・土・日



10:00 - 18:00





月



定休日






■ 営業時間[3月～9月]10:00～18:00[10月～2月]10:00～17:00■ 定休日月曜日（祝日の場合は翌日）・年末年始


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード可

（VISA、Master、JCB、AMEX）



電子マネー不可


QRコード決済可","36席

（別にテラス席あり(コンクリートに座)）",http://benesse-artsite.jp/art/chichu.html,,2004年7月18日,"カフェ利用には、美術館入館の必要あり。鑑賞料、大人2100円(15歳以下無料)。年間パスポート10500円。

瓶コーク提供店",,34.44741234,133.9848053,https://tblg.k-img.com/restaurant/images/Rvw/49899/640x640_rect_49899275.jpg,地中カフェ,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.45,172,2040
https://tabelog.com/kagawa/A3701/A370103/37012657/,naoshima gelato（ナオシマ ジェラート）,3.25,17,186,ジェラート・アイスクリーム,香川県,-,香川郡直島町843-1,,～￥999,～￥999,～￥999,～￥999,,,,ジェラート・アイスクリーム、ケーキ、カフェ,宇野港或いは高松港からフェリー本村港すぐ,,"■ 定休日月曜日、不定休


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済不可",,,https://www.instagram.com/naoshima_gelato,2022年4月27日,,,34.46145576,133.998169,https://tblg.k-img.com/restaurant/images/Rvw/322743/640x640_rect_883868d5950c8692d26c723a396e940f.jpg,naoshima gelato,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.25,17,186
https://tabelog.com/kagawa/A3701/A370101/37006884/,しんぺいうどん,3.63,267,9872,うどん,香川県,高松市,田町13-6,瓦町駅,,"￥1,000～￥1,999",～￥999,"￥1,000～￥1,999",,食べログ うどん KAGAWA 百名店 2024 選出店,,うどん、天ぷら、居酒屋,"琴電瓦町駅から徒歩5分程度
瓦町駅から351m",月曜日,"火・水・木・金・土・日



17:30 - 21:00





月



定休日




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",,"カード可

（AMEX）



電子マネー可


QRコード決済可","35席

（カウンター４席、他テーブル・小上がりの席）",http://www.gochi-machi.jp/kagawa/shop.asp?id=202000133,,2012年8月19日,化学調味料をほとんど使わない、自然の出汁を使っているようです。お醤油も化学調味料の入ってない物を使ってる様子。壁際に荷物・衣類掛け用のフックやハンガーが付いています。,,34.33824164,134.0491249,https://tblg.k-img.com/restaurant/images/Rvw/302594/640x640_rect_a768fdf75a63b29a5f8f334ee13832f5.jpg,しんぺいうどん,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.63,267,9872
https://tabelog.com/kagawa/A3701/A370101/37011417/,春風堂 南新町店,3.43,58,428,パン,香川県,高松市,南新町8-30,瓦町駅,,,～￥999,,,,,パン,瓦町駅から333m,,"07:00 - 20:00




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済可

（PayPay）",,https://chikiriya.jp/brand/syunpudo.php,https://www.instagram.com/shunpudo/,,,,34.33901382,134.0491647,https://tblg.k-img.com/restaurant/images/Rvw/333719/640x640_rect_aa0f7cea1b1cddabe0be4183b84e6abf.jpg,春風堂 南新町店,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.43,58,428
https://tabelog.com/kagawa/A3701/A370101/37005730/,麺処 綿谷 高松店,3.68,606,17579,うどん,香川県,高松市,南新町8-11,瓦町駅,～￥999,,～￥999,～￥999,,食べログ うどん KAGAWA 百名店 2024 選出店,,うどん、そば,"コトデン　瓦町駅から西へ徒歩5分ほど丸亀町グリーンより徒歩５分商店街の中です
瓦町駅から316m",日曜日、祝日,"月・火・水・木・金・土



08:30 - 14:00





日・祝日



定休日






■ 営業時間※麺無くなり次第終了


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済不可",81席,http://www.maruwa-wataya.com/,,2010年11月5日,そばは冬季限定です。,,34.33926253,134.0493481,https://tblg.k-img.com/restaurant/images/Rvw/18016/640x640_rect_18016498.jpg,麺処 綿谷 高松店,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.68,606,17579
https://tabelog.com/okayama/A3301/A330101/33000365/,ラコスバーガー（RACCOS BURGER）,3.54,180,6803,ハンバーガー,岡山県,岡山市北区,磨屋町5-19,郵便局前駅,"￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999","￥1,000～￥1,999",,"食べログ ハンバーガー 百名店 2024 選出店, 食べログ ハンバーガー 百名店 2022 選出店",,ハンバーガー,"ＪＲ岡山駅徒歩15分
郵便局前駅から198m",木曜日,"月・火・水・金・土・日



12:00 - 00:00
L.O. 料理23:00 ドリンク23:30





木



定休日




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード不可


電子マネー不可


QRコード決済可

（PayPay、d払い）",12席,http://www.raccosburger.com,https://www.instagram.com/raccosburger?utm_medium=copy_link,,瓶コーク提供店,,34.66390288,133.9247605,https://tblg.k-img.com/restaurant/images/Rvw/198535/640x640_rect_bc7a262b39e24d48b829c02f390d9e7c.jpg,ラコスバーガー,"￥1,000～￥1,999",,,,,,,,,,,,,,,,,,,,,,,,,3.54,180,6803
https://tabelog.com/okayama/A3301/A330101/33000348/,お好み焼き もり,3.65,504,22147,お好み焼き,岡山県,岡山市北区,奉還町1-6-9,岡山駅,"￥3,000～￥3,999","￥5,000～￥5,999","￥2,000～￥2,999","￥3,000～￥3,999",,"食べログ お好み焼き 百名店 2025 選出店, 食べログ お好み焼き 百名店 2024 選出店, 食べログ お好み焼き 百名店 2019 選出店, 食べログ お好み焼き 百名店 2018 選出店",,お好み焼き、ホルモン、麺類,"JR岡山駅改札口から徒歩7分岡山インターから車で10～15分
岡山駅から398m",,"11:00 - 13:30
L.O. 13:00


17:00 - 21:30
L.O. 20:45






【 営業時間に関して】営業時間は日によって異なり、当日変更となる場合がございます。また、食材がなくなり次第、早めに閉店することもあります。最新の営業時間はGoogleマップでご確認ください。【 休業日 】●2/3(火)・●2/4(水)●2/7(土)●2/14(土)ご予約で貸し切り●2/17(火)●2/25(水)●4/15(水)",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）


QRコード決済可

（PayPay、d払い、楽天ペイ、au PAY、Alipay）",28席,,"https://www.facebook.com/OkonomiyakiMori

https://x.com/okonomiyakimori

https://www.instagram.com/explore/locations/252829489/",1978年8月1日,※衛生対策の取り組み●店内の入口に除菌スプレーを設置●各テーブルに高濃度アルコールを設置●定期的に入口を換気●店内の天井に吸気口●お手洗いの衛生管理●スタッフの手洗い●スタッフの体調チェック※保健所の指導により、テイクアウト、店内でご提供するお料理の食べ残しのお持ち帰りをご遠慮頂くことになりました。O-157・ノロウイルスなどの食中毒発生事案を鑑みてこの取り決めに至りました。大変ご迷惑をおかけすることとなりますが、ご理解とご了承を頂きます様お願い申し上げます。※混雑時の場合、お食事がお済みのお客様からお声掛けをさせて頂く場合がございますのでご理解とご協力の程よろしくお願い致します。※混雑時には小さな鉄板で焼き上げている為、ドリンクや料理のご提供にお時間がかかる場合がございます。予めご了承ください。※20歳未満のお客様、運転をされる方へのお酒の提供は固くお断りさせていただいております。なお、運転代行業者の手配は可能です。お気軽にお尋ね下さい。※小さなお子様をお連れの方はお子様から目を離さないようお願いいたします。また、他のお客様のご迷惑になりませんよう重ねてお願い申し上げます。当店はお越しいただいたお客様みなさまに、くつろぎの時間をお過ごし頂きたいと考えています。※牡蠣をお召し上がりになることで、体調不良を引き起こす原因になることがございます。過労時、体調に不安がある時、又、ご高齢の方、妊娠中の方、お子様はお控え下さい。※お好み焼き生地には、長芋トロロが入っていますが、海老粉は使用しておりません。※動画の閲覧の際は、音量を小さくご配慮下さい。※当店では電子タバコも含む、全時間帯・全席禁煙とさせていただいています。※紛失・盗難に関しては一切責任を負いかねます。お席の近くで管理して頂くようお願い申し上げます。,,34.66966534,133.9178868,https://tblg.k-img.com/restaurant/images/Rvw/45741/320x320_rect_45741723.jpg,お好み焼き もり,"￥5,000～￥5,999",,,,,,,,,,,,,,,,,,,,,,,,,3.65,504,22147
https://tabelog.com/okayama/A3301/A330101/33007967/,聖和堂 なごみスイーツさんすて店（セイワドウ）,3.27,65,355,和菓子,岡山県,岡山市北区,駅元町1-1 さんすて岡山 南館 2F,岡山駅,,,～￥999,～￥999,,,,和菓子、大福,岡山駅から57m,,"09:00 - 20:00




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可


電子マネー可


QRコード決済可",,http://www.seiwadonet.co.jp/,,,【さんすて岡山 HP】http://okayamaeki-sc.jp/shopping/shops/seiwado.html,,34.66557534,133.9178752,https://tblg.k-img.com/restaurant/images/Rvw/279815/640x640_rect_efee9fad1bde01fdab859f8c87e549db.jpg,聖和堂 なごみスイーツさんすて店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.27,65,355
https://tabelog.com/hyogo/A2805/A280501/28021199/,淡州,3.53,69,5617,居酒屋,兵庫県,姫路市,南駅前町94 山上ビル １Ｆ,姫路駅,"￥1,000～￥1,999","￥4,000～￥4,999",,"￥6,000～￥7,999",,,,居酒屋、あなご、焼き鳥,"・JR姫路駅南口より徒歩2分・山陽姫路駅より徒歩4分 
姫路駅から197m",日曜日,"月・火・水・木・金・土



17:00 - 23:00





日



定休日",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー可
（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）","27席

（貸切可　（応相談））",,,,"PayPayもご利用いただけます。

スーパードライ エクストラコールドが飲めるお店",,34.82514306,134.690941,https://tblg.k-img.com/restaurant/images/Rvw/156949/320x320_square_156949523.jpg,淡州,"￥4,000～￥4,999",,,,,,,,,,,,,,,,,,,,,,,,,3.53,69,5617
https://tabelog.com/hyogo/A2805/A280501/28028954/,姫路 タコピィ（TACOPY【旧店名】TACCO PIRE）,3.49,528,9854,明石焼き,兵庫県,姫路市,駅前町188-1 グランフェスタ B1F,姫路駅,,,～￥999,～￥999,,,,明石焼き、郷土料理、おでん,"姫路駅から徒歩１分
姫路駅から106m",,"10:00 - 20:00






■ 定休日FESTA BLD.に準ずる　


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済不可",（フードコートと繋がっています）,https://himeji-festa.com/shop/detail/39,,1959年,【兵庫県姫路市駅前町363-1フェスタビル南館1Ｆより移転】,,34.82767864,134.691364,https://tblg.k-img.com/restaurant/images/Rvw/341531/640x640_rect_e98df6aa6e3ad43177d9e28f04ae819d.jpg,姫路 タコピィ,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.49,528,9854
https://tabelog.com/osaka/A2701/A270201/27000578/,太庵（たいあん）,3.73,125,9984,日本料理,大阪府,大阪市中央区,島之内1-21-2 山本松ビル１Ｆ,長堀橋駅,,"￥20,000～￥29,999",,"￥20,000～￥29,999",レストランランキングTOP5000,,,日本料理,"長堀橋から５分
長堀橋駅から153m",月曜日,"火・水・木・金・土・日



17:30 - 21:00





月



定休日




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

（VISA、Master、JCB、AMEX、Diners）



電子マネー不可


QRコード決済不可","16席

（カウンター12席、テーブル4席）",https://osaka-taian.com/,https://www.facebook.com/takahatahitoshi/,,"【夜】　16000円ミシュラン2011にて３ツ星。

瓶コーク提供店",,34.67336436,135.5072234,https://tblg.k-img.com/restaurant/images/Rvw/218715/640x640_rect_ed5b9fafb34534ddaf4ff2a2ed50de81.jpg,太庵,"￥20,000～￥29,999",,,,,,,,,,,,,,,,,,,,,,,,,3.73,125,9984
https://tabelog.com/osaka/A2701/A270202/27144730/,たこ焼き 千家,3.14,5,18,たこ焼き,大阪府,大阪市中央区,難波3-3-17,なんば駅（大阪メトロ）,,,～￥999,,,,,たこ焼き,なんば駅（大阪メトロ）から137m,,"10:00 - 21:00




営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード不可


電子マネー可


QRコード決済可",,,,,,,34.66644516,135.5015425,https://tblg.k-img.com/restaurant/images/Rvw/313451/640x640_rect_8db8b52ff72b02cc093a3392433cb7df.jpg,たこ焼き 千家,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.14,5,18
https://tabelog.com/kyoto/A2601/A260201/26024196/,やよい軒 五条烏丸店,3.06,37,224,食堂,京都府,京都市下京区,五条烏丸東入松屋町416,五条駅（京都市営）,,,～￥999,～￥999,,,,食堂,"京都地下鉄五条駅からすぐ
五条駅（京都市営）から127m",,"07:00 - 23:00
L.O. 22:30",予約不可,"カード可

（AMEX）



電子マネー不可


QRコード決済可",,http://www.yayoiken.com/,"https://www.facebook.com/yayoiken.jp/

https://x.com/yayoiken_com",,,tabelog.com/grouplst/G00119/,34.99654097,135.7601133,https://tblg.k-img.com/restaurant/images/Rvw/311063/640x640_rect_b692fb424aa9bf4c4b1658798b9abd1b.jpg,やよい軒 五条烏丸店,～￥999,,,,,,,,,,,,,,,,,,,,,,,,,3.06,37,224
https://tabelog.com/kyoto/A2601/A260101/26038671/,Together&co（トゥギャザーアンドコー）,3.2,18,416,レストラン,京都府,京都市下京区,烏丸通松原下る五条烏丸町397,五条駅（京都市営）,"￥1,000～￥1,999","￥4,000～￥4,999","￥2,000～￥2,999",,,,,レストラン,"・京都市営地下鉄「五条」駅１番出口または「四条」駅5番出口より徒歩約4分
五条駅（京都市営）から338m",,"11:30 - 21:00
L.O. 20:30






■ 営業時間ランチ11:30～16:00(L.O16:00)ディナー16:00～21:00(L.O20:30)■ 定休日なし",予約可,"カード可


電子マネー不可


QRコード決済不可",201席,,,2022年11月,瓶コーク提供店,,34.99847526,135.7598843,https://tblg.k-img.com/restaurant/images/Rvw/333939/640x640_rect_cb89e771542cbcce30f0af56eb641a9a.jpg,Together&co,"￥4,000～￥4,999",,,,,,,,,,,,,,,,,,,,,,,,,3.2,18,416
https://tabelog.com/kyoto/A2601/A260301/26005614/,ブルー ファー ツリー（BLUE FIR TREE ）,3.59,252,17228,カフェ,京都府,京都市東山区,大和大路通四条下ル大和町6-1 日宝モア祇園 1F,祇園四条駅,"￥1,000～￥1,999",,"￥1,000～￥1,999",,,食べログ カフェ WEST 百名店 2025 選出店,,カフェ、バー、パンケーキ,"四条通を八坂神社に向かって歩き南座の前を過ぎたら次の角を右に曲がって、あと３０ｍ。左に気をつけて歩けば大きなもみの木が眼に入るはず。
祇園四条駅から111m",月曜日,"火・水・木・金・土・日



09:00 - 19:00
L.O. 18:30





月



定休日






■ 営業時間cafe AM9：00頃～PM7：00ラストオーダーPM6：30ごろ 材料無くなり次第closeの場合有■ 定休日月曜日（祝日の場合は営業）


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約不可,"カード不可


電子マネー不可


QRコード決済可

（PayPay）",（カウンター・テーブル席あり）,http://www.cafebluefirtree.com/,"https://x.com/BLUEFIRTREE

https://www.instagram.com/cafe.bluefirtree/",2010年5月,当店には駐車場および駐輪場はございません。公共の駐車場をご利用ください。また、当店の近くの路上に自転車をお止めになられることは絶対におやめください。近隣の皆様の通行の妨げになり大変危険です。ご理解のほど、どうぞよろしくお願いいたします。http://www.blue-fir-tree.com/,,35.00328832,135.7731149,https://tblg.k-img.com/restaurant/images/Rvw/108406/640x640_rect_108406534.jpg,ブルー ファー ツリー,&nbsp;,,,,,,,,,,,,,,,,,,,,,,,,,3.59,252,17228
